holiday,workingday,weather,temp,humidity,windspeed,rent
4.335778057567098,4.368517330514143,4.325010174106276,4.3045447413086615,4.1674026600002945,4.509421535549303,4.2626798770413155
4.335778057567098,4.368517330514143,4.325010174106276,4.3045447413086615,4.541019833754644,4.506323215732602,4.543294782270004
4.335778057567098,4.368517330514143,4.325010174106276,4.3045447413086615,4.541019833754644,4.214064432538859,4.330733340286331
4.335778057567098,4.368517330514143,3.815765553115391,4.3045447413086615,4.050925184453405,4.419014656876863,4.0943445622221
4.335778057567098,4.368517330514143,3.815765553115391,4.105269763878076,4.001211450602229,4.306549103697719,4.31748811353631
4.335778057567098,4.368517330514143,3.815765553115391,4.105269763878076,4.1674026600002945,4.306549103697719,4.343805421853684
4.335778057567098,4.368517330514143,4.410984188067986,4.105269763878076,4.527462890908786,4.419014656876863,4.189654742026425
4.335778057567098,4.368517330514143,4.325010174106276,4.3045447413086615,5.073437858712833,4.434173305251794,3.9889840465642745
4.335778057567098,4.368517330514143,4.410984188067986,4.169210825060426,4.970678334962643,4.587518653265614,3.4339872044851463
4.335778057567098,4.368517330514143,4.410984188067986,3.9631572122976624,4.951963571435505,4.577275135669537,3.1354942159291497
4.335778057567098,4.368517330514143,4.410984188067986,3.5220696907897073,4.402622114090165,4.434173305251794,3.4657359027997265
4.335778057567098,4.368517330514143,4.410984188067986,3.4685999343662073,4.402622114090165,4.506323215732602,2.302585092994046
4.335778057567098,4.368517330514143,4.410984188067986,3.465371771029066,4.28432568394068,4.306549103697719,2.1972245773362196
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.402622114090165,4.577275135669537,1.791759469228055
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.402622114090165,4.533637428498899,1.0986122886681096
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.28432568394068,4.723600229288242,0.6931471805599453
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.28432568394068,4.585458881851318,1.3862943611198906
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.126378911003946,4.723600229288242,3.4339872044851463
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.126378911003946,4.419014656876863,4.174387269895637
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.126378911003946,4.585458881851318,5.043425116919247
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.715365900451374,4.723600229288242,4.48863636973214
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.715365900451374,4.509421535549303,3.8066624897703196
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.8332970394689765,4.434173305251794,3.9512437185814275
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,5.020051964257141,4.506323215732602,4.127134385045092
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,5.020051964257141,4.585458881851318,4.127134385045092
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.784783244873111,4.585458881851318,4.356708826689592
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.784783244873111,4.509421535549303,4.290459441148391
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.784783244873111,4.509421535549303,4.343805421853684
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.784783244873111,4.444734395993268,5.062595033026967
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.866204110359315,4.23473802161177,5.062595033026967
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.28432568394068,4.089538663757186,4.709530201312334
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.28432568394068,4.23473802161177,3.970291913552122
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.006487000809564,4.214064432538859,3.970291913552122
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,3.8892052254788565,4.214064432538859,3.044522437723423
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.69965850589904,4.23473802161177,2.5649493574615367
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.69965850589904,4.23473802161177,1.791759469228055
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.1492220790720475,4.23473802161177,1.0986122886681096
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.0941387674256395,4.214064432538859,0.6931471805599453
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.0941387674256395,4.036063630375059,1.0986122886681096
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.843249179530241,4.23473802161177,1.6094379124341003
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.291454123940614,4.23473802161177,3.6109179126442243
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.291454123940614,4.214064432538859,4.553876891600541
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,3.8892052254788565,4.306549103697719,5.19295685089021
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.006487000809564,4.444734395993268,4.61512051684126
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,3.8892052254788565,4.434173305251794,3.7612001156935624
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,5.034203068361127,4.506323215732602,4.060443010546419
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,5.034203068361127,4.306549103697719,4.3694478524670215
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.322366912346799,4.419014656876863,4.584967478670572
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.737290604284476,4.444734395993268,4.1588830833596715
4.335778057567098,4.322891690777167,4.410984188067986,4.176286076666007,4.737290604284476,4.509421535549303,4.189654742026425
4.335778057567098,4.322891690777167,4.410984188067986,3.9631572122976624,4.880713447853097,4.509421535549303,4.430816798843313
4.335778057567098,4.322891690777167,4.410984188067986,4.176286076666007,4.916363736660404,4.444734395993268,5.3612921657094255
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.916363736660404,4.419014656876863,5.209486152841421
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.916363736660404,4.23473802161177,4.727387818712341
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.916363736660404,4.23473802161177,4.007333185232471
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.006487000809564,4.089538663757186,3.8918202981106265
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.006487000809564,4.036063630375059,3.58351893845611
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,3.8892052254788565,4.036063630375059,2.4849066497880004
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.006487000809564,4.089538663757186,1.9459101490553132
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.291454123940614,4.036063630375059,1.9459101490553132
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.291454123940614,4.036063630375059,1.0986122886681096
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.916363736660404,4.444734395993268,1.0986122886681096
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.28432568394068,4.306549103697719,1.3862943611198906
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.28432568394068,4.444734395993268,3.5263605246161616
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.715365900451374,4.419014656876863,4.48863636973214
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.8332970394689765,4.506323215732602,5.278114659230518
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.832961307467721,4.434173305251794,4.7535901911063645
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.832961307467721,4.434173305251794,4.060443010546419
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.83879476534101,4.434173305251794,3.8501476017100584
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.83879476534101,4.434173305251794,4.382026634673881
4.335778057567098,4.322891690777167,4.410984188067986,4.176286076666007,4.784783244873111,4.506323215732602,4.276666119016055
4.335778057567098,4.322891690777167,4.410984188067986,3.9631572122976624,4.997728598382669,4.419014656876863,4.143134726391533
4.335778057567098,4.322891690777167,4.410984188067986,3.9631572122976624,4.997728598382669,4.419014656876863,4.143134726391533
4.335778057567098,4.322891690777167,4.410984188067986,3.9631572122976624,4.997728598382669,4.036063630375059,4.499809670330265
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.949820661016207,4.419014656876863,5.25227342804663
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.949820661016207,4.214064432538859,5.135798437050262
4.335778057567098,4.322891690777167,4.410984188067986,3.4685999343662073,4.949820661016207,4.23473802161177,4.890349128221754
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.28432568394068,4.306549103697719,4.499809670330265
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,5.034203068361127,4.419014656876863,3.784189633918261
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.69965850589904,4.214064432538859,3.7612001156935624
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.28432568394068,4.089538663757186,2.995732273553991
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.69965850589904,4.089538663757186,2.4849066497880004
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.006487000809564,4.089538663757186,1.6094379124341003
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.006487000809564,4.089538663757186,1.0986122886681096
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,4.006487000809564,4.036063630375059,0.6931471805599453
4.335778057567098,4.322891690777167,4.325010174106276,3.1660389653316745,3.8892052254788565,4.036063630375059,1.6094379124341003
4.335778057567098,4.322891690777167,4.325010174106276,3.1660389653316745,4.0941387674256395,4.23473802161177,3.6109179126442243
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,4.1492220790720475,4.089538663757186,4.564348191467836
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.1492220790720475,4.089538663757186,5.393627546352361
4.335778057567098,4.322891690777167,4.325010174106276,3.3798689239174355,5.034203068361127,4.089538663757186,4.812184355372417
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.28432568394068,4.089538663757186,3.828641396489095
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.402622114090165,4.036063630375059,4.0943445622221
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,5.020051964257141,4.089538663757186,4.442651256490317
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,5.020051964257141,4.23473802161177,4.219507705176107
4.335778057567098,4.322891690777167,4.410984188067986,4.176286076666007,4.85061836767787,4.306549103697719,4.2626798770413155
4.335778057567098,4.322891690777167,4.410984188067986,4.176286076666007,4.85061836767787,4.089538663757186,4.143134726391533
4.335778057567098,4.322891690777167,4.410984188067986,3.5220696907897073,4.949820661016207,4.306549103697719,4.465908118654584
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,5.034203068361127,4.306549103697719,5.153291594497779
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,5.034203068361127,4.214064432538859,5.099866427824199
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.69965850589904,4.036063630375059,4.727387818712341
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,5.034203068361127,4.306549103697719,4.248495242049359
4.335778057567098,4.322891690777167,4.325010174106276,3.465371771029066,4.69965850589904,4.444734395993268,3.8918202981106265
4.335778057567098,4.322891690777167,4.325010174106276,3.465371771029066,5.034203068361127,4.585458881851318,3.970291913552122
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.1492220790720475,4.419014656876863,3.1780538303479458
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.006487000809564,4.419014656876863,2.8903717578961645
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,3.8892052254788565,4.444734395993268,2.0794415416798357
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,3.8892052254788565,4.444734395993268,0.6931471805599453
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,3.8892052254788565,4.214064432538859,0.6931471805599453
4.335778057567098,4.322891690777167,3.815765553115391,3.465371771029066,4.69965850589904,4.089538663757186,1.791759469228055
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,3.8892052254788565,4.089538663757186,3.5553480614894135
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,3.8892052254788565,4.214064432538859,4.442651256490317
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,5.034203068361127,4.509421535549303,5.351858133476067
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.28432568394068,4.506323215732602,4.90527477843843
4.335778057567098,4.322891690777167,4.410984188067986,3.465371771029066,4.832961307467721,4.434173305251794,4.1588830833596715
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.8332970394689765,4.444734395993268,4.219507705176107
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.832961307467721,4.509421535549303,4.0943445622221
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.832961307467721,4.585458881851318,4.304065093204169
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.8332970394689765,4.509421535549303,3.9318256327243257
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.832961307467721,4.306549103697719,4.290459441148391
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.832961307467721,4.306549103697719,4.477336814478207
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.832961307467721,4.089538663757186,5.236441962829949
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.8332970394689765,4.036063630375059,4.820281565605037
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.69965850589904,4.036063630375059,4.564348191467836
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.28432568394068,4.23473802161177,3.9512437185814275
4.335778057567098,4.322891690777167,4.410984188067986,3.3798689239174355,4.28432568394068,4.214064432538859,3.6888794541139363
4.335778057567098,4.322891690777167,4.325010174106276,3.3798689239174355,4.715365900451374,4.306549103697719,3.6109179126442243
4.335778057567098,4.322891690777167,4.325010174106276,3.3798689239174355,5.034203068361127,4.306549103697719,2.772588722239781
4.335778057567098,4.368517330514143,4.325010174106276,3.3798689239174355,5.034203068361127,4.306549103697719,3.258096538021482
4.335778057567098,4.368517330514143,4.325010174106276,3.3798689239174355,4.69965850589904,4.036063630375059,2.833213344056216
4.335778057567098,4.368517330514143,4.325010174106276,3.3798689239174355,4.69965850589904,4.089538663757186,2.833213344056216
4.335778057567098,4.368517330514143,3.815765553115391,3.3798689239174355,4.69965850589904,4.306549103697719,2.0794415416798357
4.335778057567098,4.368517330514143,3.815765553115391,3.3798689239174355,4.69965850589904,4.306549103697719,0.6931471805599453
4.335778057567098,4.368517330514143,4.325010174106276,3.292793391597624,4.291454123940614,4.306549103697719,1.791759469228055
4.335778057567098,4.368517330514143,4.325010174106276,3.292793391597624,4.291454123940614,4.306549103697719,1.0986122886681096
4.335778057567098,4.368517330514143,4.325010174106276,3.292793391597624,4.291454123940614,4.23473802161177,2.302585092994046
4.335778057567098,4.368517330514143,3.815765553115391,3.292793391597624,3.1835752950721496,4.23473802161177,2.772588722239781
4.335778057567098,4.368517330514143,3.815765553115391,3.292793391597624,3.1835752950721496,4.23473802161177,3.044522437723423
4.335778057567098,4.368517330514143,4.325010174106276,3.3798689239174355,3.0674384172198725,4.306549103697719,4.127134385045092
4.335778057567098,4.368517330514143,4.325010174106276,3.4715508951615273,3.8892052254788565,4.723600229288242,4.143134726391533
4.335778057567098,4.368517330514143,4.325010174106276,3.4715508951615273,4.1492220790720475,4.577275135669537,4.59511985013459
4.335778057567098,4.368517330514143,4.410984188067986,3.4715508951615273,4.402622114090165,4.434173305251794,4.634728988229636
4.335778057567098,4.368517330514143,4.410984188067986,3.4715508951615273,4.866204110359315,4.537708858428189,4.564348191467836
4.335778057567098,4.368517330514143,4.410984188067986,3.4715508951615273,4.866204110359315,4.587518653265614,4.31748811353631
4.335778057567098,4.368517330514143,4.410984188067986,3.3798689239174355,5.051773161942252,4.587518653265614,4.343805421853684
4.335778057567098,4.368517330514143,4.410984188067986,3.292793391597624,4.832961307467721,4.453340932036912,4.248495242049359
4.335778057567098,4.368517330514143,4.410984188067986,3.1660389653316745,4.951963571435505,4.506323215732602,4.02535169073515
4.335778057567098,4.368517330514143,4.410984188067986,3.1660389653316745,4.85061836767787,4.509421535549303,3.4339872044851463
4.335778057567098,4.368517330514143,4.410984188067986,3.2711824939303384,4.85061836767787,4.509421535549303,3.367295829986474
4.335778057567098,4.368517330514143,4.410984188067986,3.2711824939303384,4.951963571435505,4.577275135669537,3.6375861597263857
4.335778057567098,4.368517330514143,4.410984188067986,3.2711824939303384,4.85061836767787,4.723600229288242,3.5553480614894135
4.335778057567098,4.368517330514143,4.410984188067986,3.287761185981844,4.951963571435505,4.587518653265614,3.1354942159291497
4.335778057567098,4.368517330514143,4.410984188067986,3.287761185981844,4.970678334962643,4.723600229288242,3.258096538021482
4.335778057567098,4.368517330514143,4.410984188067986,3.287761185981844,4.970678334962643,4.379069640794625,2.5649493574615367
4.335778057567098,4.368517330514143,4.410984188067986,3.287761185981844,5.073437858712833,4.379069640794625,2.4849066497880004
4.335778057567098,4.368517330514143,4.410984188067986,3.287761185981844,5.073437858712833,4.533637428498899,1.6094379124341003
4.335778057567098,4.368517330514143,4.410984188067986,3.8303643515883987,4.32650484529925,4.419014656876863,0.6931471805599453
4.335778057567098,4.368517330514143,4.410984188067986,3.8303643515883987,4.32650484529925,4.419014656876863,0.6931471805599453
4.335778057567098,4.368517330514143,4.410984188067986,3.287761185981844,4.880713447853097,4.585458881851318,0.6931471805599453
4.335778057567098,4.368517330514143,4.410984188067986,3.8303643515883987,4.32650484529925,4.419014656876863,1.9459101490553132
4.335778057567098,4.368517330514143,4.410984188067986,3.287761185981844,4.880713447853097,4.585458881851318,2.3978952727983707
4.335778057567098,4.368517330514143,4.410984188067986,3.2711824939303384,5.073437858712833,4.214228729987524,2.995732273553991
4.335778057567098,4.368517330514143,4.410984188067986,3.1660389653316745,4.715365900451374,4.723600229288242,3.912023005428146
4.335778057567098,4.368517330514143,4.410984188067986,3.292793391597624,4.8332970394689765,4.214228729987524,3.912023005428146
4.335778057567098,4.368517330514143,4.410984188067986,3.3798689239174355,4.832961307467721,4.587518653265614,4.430816798843313
4.335778057567098,4.368517330514143,4.410984188067986,3.4715508951615273,4.829202779427534,4.587518653265614,4.330733340286331
4.335778057567098,4.368517330514143,4.410984188067986,3.465371771029066,4.866204110359315,4.379069640794625,4.290459441148391
4.335778057567098,4.368517330514143,4.410984188067986,3.465371771029066,5.020051964257141,4.577275135669537,4.418840607796598
4.335778057567098,4.368517330514143,4.410984188067986,3.4715508951615273,4.829202779427534,4.587518653265614,4.532599493153256
4.335778057567098,4.368517330514143,4.410984188067986,3.3798689239174355,4.832961307467721,4.723600229288242,4.143134726391533
4.335778057567098,4.368517330514143,4.410984188067986,3.292793391597624,4.8332970394689765,4.434173305251794,3.8918202981106265
4.335778057567098,4.368517330514143,4.410984188067986,3.292793391597624,4.715365900451374,4.434173305251794,3.7376696182833684
4.335778057567098,4.368517330514143,4.410984188067986,3.1660389653316745,5.073437858712833,4.509421535549303,3.6635616461296463
4.335778057567098,4.368517330514143,4.410984188067986,3.1660389653316745,5.073437858712833,4.533637428498899,3.044522437723423
4.335778057567098,4.368517330514143,4.410984188067986,3.1660389653316745,5.073437858712833,4.506323215732602,2.772588722239781
4.335778057567098,4.368517330514143,4.410984188067986,3.2711824939303384,4.126378911003946,4.419014656876863,1.9459101490553132
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.126378911003946,4.585458881851318,1.791759469228055
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.126378911003946,4.585458881851318,0.6931471805599453
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.126378911003946,4.444734395993268,1.3862943611198906
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.126378911003946,4.444734395993268,0.6931471805599453
4.335778057567098,4.322891690777167,4.410984188067986,3.287761185981844,4.3355167909980565,4.214064432538859,1.3862943611198906
4.335778057567098,4.322891690777167,4.410984188067986,3.287761185981844,4.3355167909980565,4.509421535549303,1.3862943611198906
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.126378911003946,4.585458881851318,3.4657359027997265
4.335778057567098,4.322891690777167,4.410984188067986,3.2711824939303384,4.126378911003946,4.444734395993268,4.356708826689592
4.335778057567098,4.322891690777167,4.325010174106276,3.2711824939303384,4.126378911003946,4.585458881851318,5.241747015059643
4.335778057567098,4.322891690777167,4.325010174106276,3.1660389653316745,4.126378911003946,4.509421535549303,4.553876891600541
4.335778057567098,4.322891690777167,4.325010174106276,3.1660389653316745,4.126378911003946,4.506323215732602,3.4657359027997265
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,4.28432568394068,4.585458881851318,3.4339872044851463
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.8332970394689765,4.585458881851318,3.970291913552122
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.8332970394689765,4.585458881851318,4.007333185232471
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.8332970394689765,4.444734395993268,3.8712010109078907
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.8332970394689765,4.444734395993268,3.828641396489095
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.8332970394689765,4.214064432538859,4.31748811353631
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.8332970394689765,4.23473802161177,5.187385805840755
4.335778057567098,4.322891690777167,4.410984188067986,3.4715508951615273,4.8332970394689765,4.444734395993268,5.049856007249537
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.28432568394068,4.306549103697719,4.564348191467836
4.335778057567098,4.322891690777167,4.410984188067986,3.292793391597624,4.126378911003946,4.306549103697719,4.31748811353631
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.1492220790720475,4.419014656876863,3.6635616461296463
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.1492220790720475,4.306549103697719,3.2188758248682006
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.1492220790720475,4.306549103697719,2.9444389791664403
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.1492220790720475,4.23473802161177,2.5649493574615367
4.335778057567098,4.322891690777167,4.410984188067986,3.1660389653316745,4.1492220790720475,4.306549103697719,1.3862943611198906
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,4.69965850589904,4.419014656876863,1.3862943611198906
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,4.69965850589904,4.214064432538859,1.9459101490553132
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,4.69965850589904,4.214064432538859,3.332204510175204
4.335778057567098,4.322891690777167,4.325010174106276,3.292793391597624,4.69965850589904,4.089538663757186,4.605170185988092
4.335778057567098,4.322891690777167,4.325010174106276,3.3798689239174355,5.034203068361127,4.036063630375059,5.384495062789089
4.335778057567098,4.322891690777167,4.325010174106276,3.3798689239174355,5.034203068361127,4.306549103697719,4.875197323201151
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,5.034203068361127,4.306549103697719,4.007333185232471
4.335778057567098,4.322891690777167,4.325010174106276,3.4715508951615273,4.28432568394068,4.214064432538859,3.58351893845611
